=== МЕТАДАННЫЕ ===
stream_name: NeuronSpectrum 11.03.2026 12:39:12
sampling_rate: 500.0
n_channels: 20
active_channels: 20
total_samples: 15180
timestamp: 2026-03-11_12-39-48
window_seconds: 0.2

=== ДАННЫЕ ЭЭГ ===
Сэмпл,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,Ch 20
628,-6.553906,21.306532,1.366655,93.835320,-76.707947,20.830587,39.598587,30.002615,2.569666,0.669745,52.430733,-6.646220,38.395702,-25.333866,101.519478,31.533680,50.447819,5.022489,16.698723,90.940041
629,-35.346519,8.363453,52.292801,30.756527,50.616791,58.337818,89.986801,33.893188,35.214371,61.492130,19.283369,55.368107,76.936165,-1.394928,-14.312504,82.130402,14.859664,80.254242,51.994659,-54.179626
630,-38.458515,43.020870,-113.343712,-40.708111,-19.970396,-31.581589,-90.820656,-27.090130,-30.940220,-56.541569,-51.488010,16.445429,-17.830088,-119.387955,2.733799,-15.629073,-81.912849,-45.336666,-25.652668,41.098713
631,-79.928749,-24.604675,-13.894648,-14.257423,-32.955772,-103.518822,23.949415,-12.771747,-2.986793,-44.854984,40.835480,-61.055084,-66.599854,-20.681376,5.977793,28.343458,-64.537849,70.893639,-18.342489,80.321045
632,68.701691,-51.511341,29.678530,-13.843790,82.792656,-34.437569,36.851791,-13.480749,23.804398,-66.058731,15.418591,49.728722,92.537300,-26.217573,24.600111,-101.879547,-48.810921,34.325417,-73.641800,-13.556059
633,-18.085402,11.978992,-43.283646,-33.811600,85.073219,-31.642973,32.642059,-35.412029,73.093399,-97.292427,22.590145,-94.138550,78.268898,-29.289858,-45.499443,-20.223356,10.185570,52.220284,0.331896,61.193226
634,115.213638,24.745964,72.427315,-20.862297,5.262664,36.875965,147.144135,93.471039,32.937569,6.374239,31.411091,1.634300,130.770370,-26.221731,120.540558,-1.590141,89.511772,66.638176,-0.558596,74.937401
635,-40.889141,1.147066,-29.135622,-53.374928,-119.258110,15.373606,-67.921989,-10.645218,-45.716553,-16.220215,-59.724808,-34.110172,-116.665535,-8.616052,-14.091962,-20.990761,27.179596,-86.860428,-63.957485,-27.841972
636,-122.874146,7.127050,-63.628395,29.550961,-20.419407,-61.668980,-69.294922,1.782440,-91.110321,-23.715082,-38.149376,-36.585148,-56.213982,-12.253748,-7.790011,-4.656267,-57.202835,-100.602905,22.809673,-21.206432
637,57.884041,-5.996797,9.625859,-2.742870,-19.273783,-5.173830,150.175568,-30.978546,3.550478,-11.725602,40.225517,-10.474443,38.983639,-32.851902,32.851803,-4.540232,-63.618210,24.617620,-32.307259,-14.358459
638,-52.496849,31.809719,16.316174,-10.096151,-75.309502,-18.777544,73.970467,24.321177,2.908797,-2.037648,-3.638197,-0.497308,32.470432,-15.402140,-50.824039,-18.135078,-57.655945,55.318314,5.768106,-71.939217
639,-14.860016,-45.673782,6.201184,-50.842537,-82.209099,40.579552,-2.748823,42.131584,50.368092,-2.141122,-38.495987,0.306911,-10.487753,-0.244210,41.137413,38.220104,72.972206,-67.500397,102.727440,4.241864
640,-34.648640,-21.558233,-97.401283,8.683219,-82.781433,-8.752180,5.280606,-6.729799,-55.809860,-48.304306,-107.369034,7.800136,-42.043934,33.472572,-100.514885,41.089001,52.999275,-29.819366,15.092355,2.160115
641,18.443022,-20.535204,-38.444023,57.280453,45.876060,21.132423,7.139030,22.403728,-34.849743,-4.319722,12.183897,-45.109089,-41.506924,40.389641,-6.881646,30.192667,47.682907,7.882411,76.660439,-19.535284
642,92.988747,-23.357559,-23.802662,-31.962944,-33.137165,13.095083,55.245777,4.378522,18.602921,36.525238,-10.435749,-66.605698,-1.581121,-131.997040,23.104599,-129.567932,-96.218307,26.412785,-109.507759,-32.782406
643,-18.245361,79.014557,-30.651707,75.119576,-4.090501,89.131302,-46.717590,79.628426,39.069447,67.793495,-86.224670,79.453049,19.282446,143.067780,-36.095486,80.983574,59.194824,-58.952988,21.249929,-64.503540
644,-62.058041,49.057957,-88.599747,105.018547,-183.766830,-52.244583,-41.788944,18.693178,-42.648132,100.873672,-45.166393,100.175514,-45.292751,56.904591,-144.983795,-1.660108,17.841539,-93.022743,69.516426,-1.491525
645,-0.625994,-5.015909,-31.848936,63.110020,-39.100014,14.138308,-13.152661,-26.796848,95.842430,-27.288860,5.129705,-29.505676,6.837503,-57.491749,32.607670,17.145655,-101.031807,19.654589,-31.643303,-1.164958
646,-26.437403,-5.879337,-19.296902,-36.152328,-4.808301,-1.218172,-87.376663,-72.154778,43.765713,-51.097462,-29.680901,-91.210289,-31.712240,-41.218468,-52.817776,5.073472,72.697830,45.893814,61.399994,7.575647
647,6.312050,37.382393,-76.230133,140.850754,-29.761560,35.803047,-38.593964,59.542488,-135.533096,11.324740,-75.239349,37.735329,-112.480873,108.691238,-22.667387,21.762884,63.793377,-67.374741,107.832748,-2.888684
648,21.660135,-41.981934,95.476494,-6.780669,77.593193,-3.516146,2.175475,34.843311,-20.322287,-7.899343,21.137970,10.334367,120.981400,-11.588405,24.790094,-12.643786,-16.564966,8.470864,-52.429264,-87.145523
649,109.442818,-121.277931,51.519905,-48.368538,75.308075,-98.034920,31.299675,-71.573242,75.630371,-79.375359,108.008415,-70.460915,60.133522,-111.274307,42.807327,0.558888,-60.901859,78.158035,-82.452087,-39.210079
650,68.406197,-47.781605,-2.295519,-40.156940,-25.194218,-28.757139,-14.973936,-83.698906,35.420506,13.530334,65.558617,-114.262207,4.868908,-120.770905,-60.976818,-113.855553,-121.179298,29.280895,-72.643036,47.241344
651,-27.976076,-69.318962,31.989460,-42.789085,66.169685,-83.859940,41.901768,-83.603378,51.251804,-61.930283,35.853596,-65.513710,95.467522,-66.699776,25.408026,-126.774887,-130.453873,-36.185196,-32.319981,16.712049
652,136.914627,43.654060,134.267960,24.401411,54.823429,5.776236,69.717628,-28.884993,12.120516,43.988636,49.830467,41.956367,108.680420,-12.637191,98.362534,1.963890,55.607719,124.363228,11.408354,-28.395279
653,6.517963,-19.077440,39.050167,-19.011597,16.694990,-32.434853,13.523783,57.146393,-12.464345,-40.688099,118.396378,44.547115,57.687500,-56.950459,45.512672,-29.083338,10.189773,12.669329,65.485573,-5.319974
654,-20.435570,-94.365227,-36.817497,-40.757252,-5.829621,3.840600,-81.073341,-0.021990,-14.696517,-5.946762,-27.647474,30.751932,29.278160,-96.063591,41.889725,-4.124584,-92.542557,17.699394,77.011726,-68.807785
655,33.832943,48.329197,49.023540,-67.330315,78.206848,-22.543642,61.335953,-18.002644,57.334064,20.764317,6.446513,-16.052258,64.434280,36.304424,80.407547,29.622938,44.642899,68.053734,-19.619249,11.190967
656,150.789276,39.622913,64.449547,10.871467,1.823282,-18.167664,79.073830,12.927716,46.216183,1.380351,54.149921,3.752849,4.797330,-40.190952,76.001465,76.702827,6.378775,117.127724,-6.542330,-27.626600
657,-3.551109,64.712593,2.014762,65.002281,71.980240,148.857712,14.234527,77.216614,93.459152,123.065170,51.712746,27.881834,-48.510796,59.356712,23.987898,66.037827,52.799244,42.025539,23.965607,0.633842
658,-2.335088,0.467114,37.115570,25.079103,-5.075745,-67.432289,-5.525149,52.908596,-38.154896,-74.763939,67.872650,-2.685416,66.686554,61.707664,29.319489,-31.770550,-84.757492,56.119881,66.246323,60.631947
659,47.800137,-90.620277,16.795525,-103.486961,32.894917,4.012934,61.142921,-12.630254,-4.414933,-54.126564,22.068409,38.169933,-15.066928,-12.079529,43.860977,-27.617058,-22.624493,22.057257,-94.672607,2.828455
660,23.933054,72.655792,37.837093,9.618423,29.086346,43.673470,11.490185,1.977798,142.735779,10.956985,30.200891,42.787373,98.010597,51.507877,34.808792,45.671471,141.288071,105.587158,43.816685,89.898766
661,-7.053064,49.984531,69.455635,-43.532932,-51.559212,69.567902,44.508896,9.650019,-50.772194,71.665314,2.035738,15.514546,-0.698787,96.293602,-14.067374,50.657188,96.289627,-39.738377,60.897655,-10.946993
662,77.871658,-8.622148,-17.722586,-88.229385,-7.112081,-92.133339,-32.068508,-40.547073,15.583810,-10.866242,-1.253338,-87.801498,25.162231,-90.989723,-23.948099,-33.571861,-100.120628,5.477774,-138.648010,-7.652226
663,-6.720434,-48.843159,-92.192299,-81.000198,61.993996,-100.453140,-9.993834,-99.355286,-15.516116,-84.074783,83.943840,-68.609924,-9.005643,-92.791496,-92.125534,-81.183861,-94.330704,7.418914,-115.419930,18.825926
664,-51.408890,13.028498,-50.245594,17.879995,-85.291756,6.517426,41.066032,12.380361,9.010353,-40.037189,36.474800,-36.717892,-37.083824,71.758980,-5.262736,-23.472279,15.586802,-53.342758,-45.140522,-20.994402
665,54.280251,57.548950,30.573635,-86.368706,47.746300,35.559929,-1.156161,-1.188386,79.480728,-0.824497,-36.618538,24.799671,115.880920,19.176983,57.486824,5.454934,23.679037,110.316002,-60.506214,-17.574823
666,-10.563547,22.895971,13.921922,31.063503,83.574860,28.251545,39.760376,34.525951,-30.133419,38.655128,-13.129693,39.994129,5.932849,-61.790337,78.135147,-13.674639,34.137550,-0.461735,-9.362677,11.487240
667,10.712169,2.014142,-80.141045,-12.537568,-53.504410,-0.174898,-14.107708,18.812963,-11.398932,-18.479338,-2.317778,24.853968,-40.158611,84.514351,-106.553009,86.374382,-24.819538,8.208704,79.904907,21.275040
668,17.864779,49.825512,-25.675564,68.397644,30.191607,101.783539,65.787292,43.490669,-52.691669,51.257401,122.731346,55.453369,73.384514,69.707581,78.256546,122.715309,11.410226,67.400864,4.734509,24.595379
669,66.630028,43.116486,22.901314,-67.540710,87.071297,2.920740,26.137259,-4.119628,36.607510,-14.600770,55.841125,12.435370,74.104408,-11.849585,21.945381,-29.293627,-30.246538,58.407139,-36.449318,-5.394073
670,87.401123,-17.216524,92.443398,82.953781,86.248222,59.551327,73.568214,68.358200,62.355801,0.146545,18.831474,61.678329,80.350372,35.257450,81.783890,68.251534,65.588425,-4.701709,-22.014362,19.229876
671,2.833850,18.833281,33.369431,43.371563,-30.876701,-23.594116,1.085722,18.740797,61.109940,-29.028959,-0.494395,-97.286667,41.120075,32.409073,9.032438,19.557413,16.662477,48.546070,0.267790,16.210869
672,7.709303,164.943573,95.291496,109.633575,30.678930,72.292587,29.064198,50.652058,58.979362,63.327438,56.213600,80.210106,116.863228,30.704844,43.364738,75.281120,133.194046,7.066625,44.536972,87.140907
673,-79.024132,89.260925,-76.025742,60.171814,-91.345558,95.843651,-42.615570,43.146019,24.077486,71.999344,-57.486481,93.439087,-7.659218,39.385685,14.390134,-10.209722,57.994751,-50.032307,-1.924873,-14.089549
674,62.391678,16.072163,128.621429,9.194905,7.822819,-2.916157,46.821796,28.666588,-38.531410,-59.674683,29.536091,27.599609,71.563904,-49.375076,20.502363,2.834837,56.951744,24.796635,-54.208767,-48.432594
675,14.143825,21.729227,-69.771294,97.092995,6.708969,68.014420,15.987989,35.325237,-90.158028,5.532060,41.830418,34.534588,-63.732922,47.555302,55.848610,1.241053,-27.199575,-7.731401,8.282548,24.141546
676,-37.244934,23.628534,23.981289,-73.412743,-23.499081,54.626915,-16.963524,-73.163086,14.444524,-47.746979,-11.285955,-34.914684,4.329942,-50.310467,-77.038528,-3.314409,21.882498,-9.187517,-43.077713,22.229788
677,-123.044182,20.467218,-56.702431,146.861877,-151.766876,47.514164,-120.883621,80.262756,-98.098579,142.065308,-26.114084,143.558197,-125.586975,90.531357,-80.677322,114.695282,54.760254,-73.698402,101.753845,29.986849
678,57.514751,-19.937357,31.004719,42.826622,39.571278,-58.380348,133.215179,32.174564,105.243187,-2.740860,43.608204,-21.589735,-26.871552,14.326789,106.031731,-19.174084,-92.360695,5.344594,15.091950,14.303750
679,3.311117,-38.824558,51.544403,22.443663,75.219322,41.948048,15.988415,65.826706,-6.953104,98.990608,5.725845,38.468639,60.760822,-11.192809,-6.084162,55.847668,26.634127,-37.202938,94.876930,-24.010263
680,-74.226135,4.093368,-64.578568,-10.656744,-64.550102,0.899892,-45.003601,2.918553,-73.380669,-48.035370,-79.797890,88.411064,-114.052803,40.093777,-33.414665,-13.703304,69.387222,-53.664150,79.804459,45.457966
681,51.410480,49.180279,-54.101254,31.049116,-97.022682,44.497791,-84.407379,-4.815239,-9.687542,30.204945,-30.045473,74.620720,18.330578,55.789772,-56.062576,2.526304,-9.154799,-3.708308,0.535871,-1.942047
682,122.938103,56.744110,54.650341,26.282310,95.921837,-2.065306,-52.103088,-43.656487,-25.708410,-4.551928,83.667809,-96.120438,8.891420,-18.687395,35.255989,-65.880234,-93.838310,0.154781,-36.501247,35.073105
683,-71.538376,1.586872,-51.163052,28.303652,-41.708755,-29.742182,-74.441536,-11.721934,-53.528851,-3.740509,-61.223103,-57.908154,1.125292,59.082634,-52.653385,-22.812084,15.874781,-90.048637,-50.457806,-11.106567
684,25.659422,-93.743279,60.245117,-25.509665,85.157677,-81.950577,25.135168,-53.614613,-36.594856,-67.689980,65.355827,-82.318352,-38.581425,46.963745,-16.618132,-133.459442,-30.359690,124.716393,-84.382179,-12.099298
685,20.081282,-11.804939,38.054111,-35.732796,-5.279824,-2.274489,4.551959,46.885391,82.242134,17.736284,20.486694,14.706885,50.019707,-61.599792,69.135750,-37.544430,-34.814495,-57.084290,27.854864,-1.148132
686,-54.478111,-23.568670,-17.509527,-14.878788,-59.492477,-98.776260,-15.141699,-1.371693,-113.959763,-51.885838,-14.150044,21.903740,20.589331,-37.832790,-33.516651,-59.838264,-52.824482,-54.423603,-109.797447,62.998123
687,49.388832,-5.066828,54.948425,62.343124,47.541447,-26.960802,47.352951,23.736618,48.452507,-33.245296,38.528633,6.268587,52.762711,13.612192,73.663612,34.155033,36.697910,49.827362,-15.942915,94.630859
688,-48.218121,-52.507404,-21.046679,9.150676,-99.265450,-11.095725,-70.260986,-44.331867,-125.609749,-5.035161,-142.528030,-53.728561,27.206585,-5.638278,-45.600452,-37.434357,-8.105282,-9.923766,-88.767525,14.201015
689,46.817257,-9.033092,-8.198039,-37.253239,58.530067,-82.508484,-101.719498,-38.712391,28.865009,-53.252411,0.570049,-39.729534,14.553034,16.278191,-80.432297,-88.613770,-32.255287,-40.415455,15.017016,29.096266
690,-61.586128,58.387363,-26.004782,-41.233055,-37.365784,-41.513020,-25.880999,9.124267,-50.441219,33.532970,-26.031145,9.425667,-21.030306,40.520428,-88.202385,81.516235,44.576809,-35.732285,3.492407,-26.092772
691,64.681877,73.817368,88.362022,51.160290,49.919239,139.462326,-28.158815,45.463638,127.629494,132.625916,57.775330,77.211998,45.935493,102.185905,41.947235,110.818207,121.237022,66.435501,103.523605,-47.221687
692,-46.303242,-3.262441,22.708897,-41.074352,23.393280,-76.413078,57.178936,5.928234,30.555588,-28.793938,-45.464890,8.145933,92.269592,-17.487047,-31.602177,-28.721378,6.497114,-22.653730,-63.858227,8.941684
693,-7.326834,-0.442649,-40.774990,4.290754,66.475113,54.389164,-33.960606,-41.960796,-25.077068,-61.414749,-51.704754,-8.563313,-48.467209,40.847809,68.868584,-30.247757,-62.865669,50.311981,2.461765,-5.786448
694,-61.271465,-123.773003,10.328457,-78.956551,17.075500,-126.229485,-65.410057,-71.678909,-46.626415,-93.649612,-26.424011,-89.508507,18.977167,-50.829765,28.680765,-70.065041,-49.872814,89.402016,-85.693222,-27.417101
695,-10.943499,-100.378204,-87.079773,-110.739449,10.251109,-128.917084,47.812077,-101.911491,-0.865032,-100.594421,32.946861,15.982903,-2.903276,-28.484123,0.681976,-64.780144,-40.157936,49.035793,-20.309414,4.113775
696,43.651802,36.645935,43.492355,52.583687,55.824459,29.314964,37.449776,-55.687386,74.965294,0.866747,59.114372,4.797452,-32.861187,29.678362,18.045185,-13.947252,117.214256,83.602951,23.964294,51.957275
697,14.360116,8.477000,-19.246191,17.103710,-33.279144,-28.794252,-27.710066,52.945042,14.787997,90.746590,8.258536,105.199547,-59.049683,95.487732,3.693568,82.040039,123.830307,-65.294708,47.109833,-4.219125
698,-29.770781,-23.696890,-16.069397,-15.251366,-9.253806,50.335075,-87.059723,-32.888172,55.987091,-33.932613,-43.415192,43.789898,9.664511,29.841013,38.541763,-13.467723,-6.822096,-38.994999,9.343261,-61.601692
699,-27.364151,-5.679081,-11.867407,-78.355499,3.884110,-108.833138,-11.664390,-40.775944,0.268483,-6.144506,-44.229172,39.984119,-114.006821,41.836658,-69.105621,-17.953371,-18.436264,-37.867947,-46.794346,22.070353
700,-15.905856,-12.925648,-44.367699,-29.302509,-5.210939,-38.413937,41.657063,-25.885029,110.052910,-46.486221,38.622086,-45.920616,20.220877,-63.831112,-17.327175,-126.681465,-1.665114,11.090492,23.581371,-3.139865
701,62.222557,8.118543,11.245956,72.728203,8.297582,-0.856345,0.290083,-26.350012,-38.403492,-8.017234,-5.690594,-3.689558,-2.300389,-2.538408,-94.871544,48.898167,-51.087772,1.736027,13.762987,-11.035052
702,-91.904221,-5.327955,-44.472164,-107.421463,-86.911705,-83.347504,-15.322861,-29.112309,-39.943451,-120.300133,-96.318359,3.757861,-84.124062,19.833988,-1.284949,7.578547,-56.254555,4.028181,-80.575920,33.653770
703,30.481815,-33.225304,75.213943,-43.992271,51.603649,-49.984512,8.459181,-35.392258,-16.327259,-18.494207,-26.792866,-70.314705,61.162033,-20.011183,25.653255,-51.750626,-65.994606,50.365330,13.209465,-71.707237
704,33.120197,-33.785122,114.283218,67.867249,-11.872540,-1.793238,45.574368,-59.189720,39.713005,31.275646,1.269837,-55.055294,-12.339148,15.545191,59.686592,12.818670,23.667784,67.767540,-53.595913,0.988036
705,11.567166,57.810741,74.528099,55.262070,53.106018,136.092590,-61.829285,37.983543,24.422373,89.679596,64.516617,137.598663,83.312080,74.391861,24.693727,-4.250796,96.809502,-25.118614,87.717880,5.540082
706,-108.754272,-36.577106,-22.217552,96.394676,-75.686172,-9.046629,14.011083,21.714626,-59.602085,23.214890,-44.229431,-1.419259,30.216852,-0.780794,-110.160545,21.629984,-34.252087,-116.897438,8.644233,25.675169
707,-54.886646,-57.372169,19.265137,-18.018774,30.769901,-51.670593,30.318325,-15.344722,-5.840145,54.121418,-14.076734,-17.006430,-30.978342,13.096027,4.954574,-97.455734,-45.490051,63.998772,-78.471878,1.091434
708,-19.891890,-30.999451,11.011493,61.267384,-22.347694,46.331581,-41.332249,-20.910004,70.954109,42.015831,-67.615341,42.633575,3.899806,-79.310379,30.247520,66.771416,-31.873577,-57.027058,32.861012,31.269140
709,45.744186,-13.647166,2.613055,-9.520001,3.419914,-39.321445,0.401442,13.749108,-47.857037,-123.645226,21.999672,-91.944794,21.696236,15.357953,-20.125586,-43.564941,-17.223442,-41.079239,-118.374336,-8.280150
710,-14.578526,108.698372,-20.094908,5.604517,-64.736824,45.142342,-80.360870,-27.795740,-86.228989,43.659908,33.605824,-16.788607,-15.648687,57.443825,-53.865234,85.574486,-34.743595,18.926577,20.765482,19.684841
711,98.516998,67.988548,107.845459,27.964640,45.324829,39.353416,98.549095,104.971565,83.781136,33.567471,2.052304,35.114491,46.927677,44.022194,37.468243,38.685734,76.693977,126.103401,45.668686,-8.131483
712,-47.034554,34.567013,9.029225,6.779754,-15.773658,-23.411245,19.992384,18.081884,-93.662895,-17.935652,-26.071550,-22.618080,-41.168091,42.337639,69.025673,8.149780,25.632401,38.653374,62.815861,35.426929
713,-0.677224,-72.595535,-81.719643,-29.011261,18.587685,-76.024193,-91.563820,-97.032356,54.013302,-86.375854,-5.161557,-60.862926,32.395985,-45.473511,-0.055681,-134.646988,-82.741501,-35.181740,-32.496452,-23.374401
714,0.783373,-26.337122,-32.248650,-25.541111,-14.736635,50.244286,-4.360800,-15.337915,-25.872082,22.801411,63.946537,3.270717,-15.969899,-12.695508,-9.378812,-13.689605,-29.351810,17.834879,-7.413168,3.974647
715,-7.323998,-45.192226,-13.092930,-85.309135,64.214973,-29.981262,-50.966099,-60.256115,40.871590,-99.525856,-70.435837,-75.701103,65.312286,-60.189140,-88.425751,-51.986122,41.375637,16.755430,-122.019005,-28.590946
716,40.057453,27.182501,29.821054,-12.675488,19.338152,-19.644640,-33.342205,11.604615,64.372902,-8.126817,-28.291142,45.851017,122.033310,-92.026100,42.116520,-72.808151,-30.926819,98.215027,51.717091,-84.331985
